Time_ms	Alt_m	Alt_ft	Lat	Lon	GndSpd_ms	Heading_deg	Bearing_deg	Phase	MotorPos	PID_P	PID_I	LoiterStep
1152764	470.28	1542.9	42.7027861	-77.1833783	3.990	1.7	275.1	HELD	0.7000	0.77928	0.01000	-
1152814	470.14	1542.4	42.7027856	-77.1833733	4.069	1.7	275.1	HELD	0.7000	0.77938	0.01000	-
1152864	469.85	1541.5	42.7027856	-77.1833733	4.069	1.7	275.1	HELD	0.7000	0.77938	0.01000	-
1152914	469.56	1540.5	42.7027849	-77.1833683	4.108	1.7	275.1	HELD	0.7000	0.77974	0.01000	-
1152964	469.51	1540.4	42.7027849	-77.1833683	4.108	1.7	275.1	HELD	0.7000	0.77974	0.01000	-
1153014	469.42	1540.1	42.7027841	-77.1833632	4.186	1.8	275.1	HELD	0.7000	0.78005	0.01000	-
1153064	469.28	1539.6	42.7027841	-77.1833632	4.186	1.8	275.1	HELD	0.7000	0.78005	0.01000	-
1153114	468.99	1538.7	42.7027841	-77.1833632	4.186	1.8	275.1	HELD	0.7000	0.78005	0.01000	-
1153164	468.76	1537.9	42.7027841	-77.1833632	4.186	1.8	275.1	HELD	0.7000	0.78005	0.01000	-
1153214	468.57	1537.3	42.7027841	-77.1833632	4.186	1.8	275.1	HELD	0.7000	0.78005	0.01000	-
1153264	468.32	1536.5	42.7027821	-77.1833531	4.219	1.8	275.1	HELD	0.7000	0.78022	0.01000	-
1153314	468.31	1536.4	42.7027821	-77.1833531	4.219	1.8	275.1	HELD	0.7000	0.78022	0.01000	-
1153365	468.06	1535.6	42.7027805	-77.1833456	4.207	1.9	275.1	HELD	0.7000	0.78052	0.01000	-
1153415	467.96	1535.3	42.7027805	-77.1833456	4.207	1.9	275.1	HELD	0.7000	0.78052	0.01000	-
1153465	467.82	1534.8	42.7027793	-77.1833407	4.185	1.9	275.1	HELD	0.7000	0.78073	0.01000	-
1153515	467.76	1534.6	42.7027793	-77.1833407	4.185	1.9	275.1	HELD	0.7000	0.78073	0.01000	-
1153565	467.51	1533.8	42.7027781	-77.1833360	4.047	1.9	275.2	HELD	0.7000	0.78057	0.01000	-
1153615	467.37	1533.3	42.7027781	-77.1833360	4.047	1.9	275.2	HELD	0.7000	0.78057	0.01000	-
1153665	467.21	1532.8	42.7027769	-77.1833314	3.907	1.9	275.2	HELD	0.7000	0.78069	0.01000	-
1153715	467.20	1532.8	42.7027769	-77.1833314	3.907	1.9	275.2	HELD	0.7000	0.78069	0.01000	-
1153765	467.15	1532.6	42.7027759	-77.1833270	3.756	1.9	275.2	HELD	0.7000	0.78024	0.01000	-
1153815	466.94	1531.9	42.7027759	-77.1833270	3.756	1.9	275.2	HELD	0.7000	0.78024	0.01000	-
1153865	466.68	1531.1	42.7027748	-77.1833227	3.678	1.9	275.2	HELD	0.7000	0.78018	0.01000	-
1153915	466.46	1530.4	42.7027748	-77.1833227	3.678	1.9	275.2	HELD	0.7000	0.78018	0.01000	-
1153965	466.30	1529.8	42.7027739	-77.1833184	3.657	1.9	275.2	HELD	0.7000	0.78012	0.01000	-
1154015	466.03	1528.9	42.7027739	-77.1833184	3.657	1.9	275.2	HELD	0.7000	0.78012	0.01000	-
1154065	465.86	1528.4	42.7027730	-77.1833143	3.433	1.9	275.2	HELD	0.7000	0.78000	0.01000	-
1154115	465.61	1527.6	42.7027730	-77.1833143	3.433	1.9	275.2	HELD	0.7000	0.78000	0.01000	-
1154165	465.55	1527.4	42.7027723	-77.1833103	3.308	1.8	275.2	HELD	0.7000	0.77934	0.01000	-
1154215	465.25	1526.4	42.7027723	-77.1833103	3.308	1.8	275.2	HELD	0.7000	0.77934	0.01000	-
1154265	465.22	1526.3	42.7027723	-77.1833103	3.308	1.8	275.2	HELD	0.7000	0.77934	0.01000	-
1154315	465.06	1525.8	42.7027716	-77.1833064	3.254	1.8	275.2	HELD	0.7000	0.77921	0.01000	-
1154365	464.96	1525.4	42.7027716	-77.1833064	3.254	1.8	275.2	HELD	0.7000	0.77921	0.01000	-
1154415	464.70	1524.6	42.7027709	-77.1833007	3.057	1.7	275.2	HELD	0.7000	0.77868	0.01000	-
1154465	464.65	1524.4	42.7027709	-77.1833007	3.057	1.7	275.2	HELD	0.7000	0.77868	0.01000	-
1154515	464.53	1524.0	42.7027707	-77.1832969	3.063	1.7	275.2	HELD	0.7000	0.77814	0.01000	-
1154565	464.38	1523.5	42.7027707	-77.1832969	3.063	1.7	275.2	HELD	0.7000	0.77814	0.01000	-
1154615	464.16	1522.8	42.7027707	-77.1832969	3.063	1.7	275.2	HELD	0.7000	0.77814	0.01000	-
1154665	463.93	1522.1	42.7027707	-77.1832969	3.063	1.7	275.2	HELD	0.7000	0.77814	0.01000	-
1154715	463.63	1521.1	42.7027707	-77.1832894	3.026	1.5	275.2	HELD	0.7000	0.77701	0.01000	-
1154765	463.61	1521.0	42.7027707	-77.1832894	3.026	1.5	275.2	HELD	0.7000	0.77701	0.01000	-
1154815	463.57	1520.9	42.7027709	-77.1832857	2.969	1.5	275.2	HELD	0.7000	0.77673	0.01000	-
1154865	463.55	1520.8	42.7027709	-77.1832857	2.969	1.5	275.2	HELD	0.7000	0.77673	0.01000	-
1154915	463.14	1519.5	42.7027713	-77.1832820	3.017	1.5	275.2	HELD	0.7000	0.77623	0.01000	-
1154965	462.78	1518.3	42.7027713	-77.1832820	3.017	1.5	275.2	HELD	0.7000	0.77623	0.01000	-
1155015	462.45	1517.2	42.7027717	-77.1832782	3.111	1.4	275.2	HELD	0.7000	0.77610	0.01000	-
1155065	462.24	1516.5	42.7027721	-77.1832743	3.191	1.4	275.2	HELD	0.7000	0.77589	0.01000	-
1155115	461.87	1515.3	42.7027721	-77.1832743	3.191	1.4	275.2	HELD	0.7000	0.77589	0.01000	-
1155165	461.52	1514.2	42.7027721	-77.1832743	3.191	1.4	275.2	HELD	0.7000	0.77589	0.01000	-
1155216	461.38	1513.7	42.7027721	-77.1832743	3.191	1.4	275.2	HELD	0.7000	0.77589	0.01000	-
1155266	461.26	1513.3	42.7027727	-77.1832702	3.314	1.4	275.2	HELD	0.7000	0.77565	0.01000	-
1155316	460.99	1512.4	42.7027727	-77.1832702	3.314	1.4	275.2	HELD	0.7000	0.77565	0.01000	-
1155366	460.80	1511.8	42.7027736	-77.1832639	3.508	1.4	275.2	HELD	0.7000	0.77596	0.01000	-
1155416	460.51	1510.8	42.7027736	-77.1832639	3.508	1.4	275.2	HELD	0.7000	0.77596	0.01000	-
1155466	460.26	1510.0	42.7027742	-77.1832595	3.572	1.4	275.2	HELD	0.7000	0.77615	0.01000	-
1155516	460.02	1509.2	42.7027742	-77.1832595	3.572	1.4	275.2	HELD	0.7000	0.77615	0.01000	-
1155566	459.72	1508.2	42.7027742	-77.1832595	3.572	1.4	275.2	HELD	0.7000	0.77615	0.01000	-
1155616	459.54	1507.6	42.7027742	-77.1832595	3.572	1.4	275.2	HELD	0.7000	0.77615	0.01000	-
1155666	459.27	1506.8	42.7027753	-77.1832503	3.771	1.4	275.1	HELD	0.7000	0.77640	0.01000	-
1155716	459.07	1506.1	42.7027753	-77.1832503	3.771	1.4	275.1	HELD	0.7000	0.77640	0.01000	-
1155766	459.06	1506.1	42.7027758	-77.1832456	3.935	1.4	275.1	HELD	0.7000	0.77658	0.01000	-
1155816	458.90	1505.6	42.7027758	-77.1832456	3.935	1.4	275.1	HELD	0.7000	0.77658	0.01000	-
1155866	458.74	1505.0	42.7027761	-77.1832406	3.980	1.5	275.1	HELD	0.7000	0.77719	0.01000	-
1155916	458.56	1504.5	42.7027761	-77.1832406	3.980	1.5	275.1	HELD	0.7000	0.77719	0.01000	-
1155966	458.23	1503.4	42.7027764	-77.1832355	4.223	1.5	275.1	HELD	0.7000	0.77746	0.01000	-
1156016	458.05	1502.8	42.7027764	-77.1832355	4.223	1.5	275.1	HELD	0.7000	0.77746	0.01000	-
1156066	457.83	1502.1	42.7027764	-77.1832355	4.223	1.5	275.1	HELD	0.7000	0.77746	0.01000	-
1156116	457.77	1501.9	42.7027764	-77.1832355	4.223	1.5	275.1	HELD	0.7000	0.77746	0.01000	-
1156166	457.40	1500.6	42.7027768	-77.1832245	4.555	1.5	275.1	HELD	0.7000	0.77790	0.01000	-
1156216	457.24	1500.1	42.7027768	-77.1832245	4.555	1.5	275.1	HELD	0.7000	0.77790	0.01000	-
1156266	456.97	1499.2	42.7027768	-77.1832245	4.555	1.5	275.1	HELD	0.7000	0.77790	0.01000	-
1156316	456.80	1498.7	42.7027768	-77.1832187	4.722	1.6	275.1	HELD	0.7000	0.77818	0.01000	-
1156367	456.48	1497.6	42.7027768	-77.1832187	4.722	1.6	275.1	HELD	0.7000	0.77818	0.01000	-
1156417	456.18	1496.7	42.7027768	-77.1832097	4.981	1.6	275.1	HELD	0.7000	0.77842	0.01000	-
1156467	455.94	1495.9	42.7027768	-77.1832097	4.981	1.6	275.1	HELD	0.7000	0.77842	0.01000	-
1156517	455.83	1495.5	42.7027767	-77.1832035	5.130	1.6	275.1	HELD	0.7000	0.77862	0.01000	-
1156567	455.50	1494.4	42.7027767	-77.1832035	5.130	1.6	275.1	HELD	0.7000	0.77862	0.01000	-
1156617	455.35	1493.9	42.7027766	-77.1831971	5.256	1.6	275.1	HELD	0.7000	0.77855	0.01000	-
1156667	455.19	1493.4	42.7027766	-77.1831971	5.256	1.6	275.1	HELD	0.7000	0.77855	0.01000	-
1156717	455.10	1493.1	42.7027766	-77.1831906	5.367	1.6	275.1	HELD	0.7000	0.77861	0.01000	-
1156767	454.88	1492.4	42.7027766	-77.1831906	5.367	1.6	275.1	HELD	0.7000	0.77861	0.01000	-
1156817	454.73	1491.9	42.7027766	-77.1831839	5.449	1.6	275.1	HELD	0.7000	0.77855	0.01000	-
1156867	454.52	1491.2	42.7027766	-77.1831839	5.449	1.6	275.1	HELD	0.7000	0.77855	0.01000	-
1156917	454.37	1490.7	42.7027766	-77.1831771	5.579	1.6	275.1	HELD	0.7000	0.77863	0.01000	-
1156967	454.21	1490.2	42.7027766	-77.1831771	5.579	1.6	275.1	HELD	0.7000	0.77863	0.01000	-
1157017	454.01	1489.5	42.7027767	-77.1831700	5.842	1.6	275.1	HELD	0.7000	0.77843	0.01000	-
1157067	453.76	1488.7	42.7027767	-77.1831700	5.842	1.6	275.1	HELD	0.7000	0.77843	0.01000	-
1157117	453.61	1488.2	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157167	453.42	1487.6	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157217	453.43	1487.6	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157267	453.38	1487.4	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157318	453.12	1486.6	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157368	452.94	1486.0	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157418	452.71	1485.2	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157468	452.51	1484.6	42.7027768	-77.1831628	5.871	1.5	275.1	HELD	0.7000	0.77843	0.01000	-
1157518	452.50	1484.6	42.7027792	-77.1831296	6.188	1.4	275.0	HELD	0.7000	0.77761	0.01000	-
1157568	452.36	1484.1	42.7027792	-77.1831296	6.188	1.4	275.0	HELD	0.7000	0.77761	0.01000	-
1157618	452.03	1483.0	42.7027792	-77.1831296	6.188	1.4	275.0	HELD	0.7000	0.77761	0.01000	-
1157668	451.91	1482.6	42.7027801	-77.1831220	6.369	1.4	275.0	HELD	0.7000	0.77768	0.01000	-
1157718	451.56	1481.5	42.7027801	-77.1831220	6.369	1.4	275.0	HELD	0.7000	0.77768	0.01000	-
1157768	451.26	1480.5	42.7027813	-77.1831145	6.369	1.4	275.0	HELD	0.7000	0.77729	0.01000	-
1157818	451.07	1479.9	42.7027813	-77.1831145	6.369	1.4	275.0	HELD	0.7000	0.77729	0.01000	-
1157868	450.93	1479.4	42.7027827	-77.1831069	6.443	1.3	274.9	HELD	0.7000	0.77747	0.01000	-
1157918	450.76	1478.9	42.7027842	-77.1830994	6.343	1.3	274.9	HELD	0.7000	0.77727	0.01000	-
1157968	450.68	1478.6	42.7027842	-77.1830994	6.343	1.3	274.9	HELD	0.7000	0.77727	0.01000	-
1158018	450.39	1477.7	42.7027859	-77.1830919	6.430	1.3	274.9	HELD	0.7000	0.77733	0.01000	-
1158068	450.23	1477.1	42.7027859	-77.1830919	6.430	1.3	274.9	HELD	0.7000	0.77733	0.01000	-
1158118	449.86	1475.9	42.7027878	-77.1830844	6.542	1.2	274.9	HELD	0.7000	0.77712	0.01000	-
1158168	449.80	1475.7	42.7027878	-77.1830844	6.542	1.2	274.9	HELD	0.7000	0.77712	0.01000	-
1158218	449.56	1474.9	42.7027878	-77.1830844	6.542	1.2	274.9	HELD	0.7000	0.77712	0.01000	-
1158268	449.35	1474.2	42.7027878	-77.1830844	6.542	1.2	274.9	HELD	0.7000	0.77712	0.01000	-
1158318	448.92	1472.8	42.7027898	-77.1830768	6.623	1.2	274.9	HELD	0.7000	0.77696	0.01000	-
1158368	448.76	1472.3	42.7027898	-77.1830768	6.623	1.2	274.9	HELD	0.7000	0.77696	0.01000	-
1158418	448.42	1471.2	42.7027932	-77.1830654	6.683	1.2	274.9	HELD	0.7000	0.77688	0.01000	-
1158468	448.15	1470.3	42.7027956	-77.1830578	6.734	1.2	274.8	HELD	0.7000	0.77709	0.01000	-
1158518	447.96	1469.7	42.7027956	-77.1830578	6.734	1.2	274.8	HELD	0.7000	0.77709	0.01000	-
1158569	447.76	1469.0	42.7027956	-77.1830578	6.734	1.2	274.8	HELD	0.7000	0.77709	0.01000	-
1158619	447.57	1468.4	42.7027982	-77.1830503	6.741	1.1	274.8	HELD	0.7000	0.77700	0.01000	-
1158669	447.41	1467.9	42.7027982	-77.1830503	6.741	1.1	274.8	HELD	0.7000	0.77700	0.01000	-
1158719	447.09	1466.8	42.7028007	-77.1830427	6.771	1.1	274.8	HELD	0.7000	0.77733	0.01000	-
1158769	446.89	1466.2	42.7028007	-77.1830427	6.771	1.1	274.8	HELD	0.7000	0.77733	0.01000	-
1158819	446.70	1465.5	42.7028035	-77.1830350	6.938	1.1	274.7	HELD	0.7000	0.77757	0.01000	-
1158869	446.54	1465.0	42.7028035	-77.1830350	6.938	1.1	274.7	HELD	0.7000	0.77757	0.01000	-
1158919	446.20	1463.9	42.7028064	-77.1830271	7.199	1.1	274.7	HELD	0.7000	0.77782	0.01000	-
1158969	445.94	1463.0	42.7028093	-77.1830191	7.298	1.1	274.7	HELD	0.7000	0.77787	0.01000	-
1159019	445.60	1461.9	42.7028093	-77.1830191	7.298	1.1	274.7	HELD	0.7000	0.77787	0.01000	-
1159069	445.36	1461.1	42.7028093	-77.1830191	7.298	1.1	274.7	HELD	0.7000	0.77787	0.01000	-
1159119	445.05	1460.1	42.7028123	-77.1830108	7.465	1.1	274.6	HELD	0.7000	0.77832	0.01000	-
1159169	445.05	1460.1	42.7028123	-77.1830108	7.465	1.1	274.6	HELD	0.7000	0.77832	0.01000	-
1159219	444.99	1459.9	42.7028155	-77.1830023	7.778	1.1	274.6	HELD	0.7000	0.77857	0.01000	-
1159269	444.78	1459.2	42.7028155	-77.1830023	7.778	1.1	274.6	HELD	0.7000	0.77857	0.01000	-
1159319	444.59	1458.6	42.7028155	-77.1830023	7.778	1.1	274.6	HELD	0.7000	0.77857	0.01000	-
1159369	444.25	1457.5	42.7028202	-77.1829890	8.036	1.1	274.6	HELD	0.7000	0.77916	0.01000	-
1159419	443.98	1456.6	42.7028202	-77.1829890	8.036	1.1	274.6	HELD	0.7000	0.77916	0.01000	-
1159469	443.75	1455.8	42.7028233	-77.1829797	8.380	1.1	274.5	HELD	0.7000	0.77967	0.01000	-
1159519	443.66	1455.6	42.7028233	-77.1829797	8.380	1.1	274.5	HELD	0.7000	0.77967	0.01000	-
1159569	443.44	1454.8	42.7028264	-77.1829699	8.656	1.2	274.5	HELD	0.7000	0.78020	0.01000	-
1159619	443.40	1454.7	42.7028264	-77.1829699	8.656	1.2	274.5	HELD	0.7000	0.78020	0.01000	-
1159669	443.04	1453.5	42.7028295	-77.1829598	9.049	1.2	274.5	HELD	0.7000	0.78038	0.01000	-
1159719	443.00	1453.4	42.7028295	-77.1829598	9.049	1.2	274.5	HELD	0.7000	0.78038	0.01000	-
1159769	442.80	1452.7	42.7028327	-77.1829491	9.416	1.2	274.4	HELD	0.7000	0.78087	0.01000	-
1159819	442.69	1452.4	42.7028327	-77.1829491	9.416	1.2	274.4	HELD	0.7000	0.78087	0.01000	-
1159869	442.40	1451.4	42.7028358	-77.1829380	9.797	1.2	274.4	HELD	0.7000	0.78145	0.01000	-
1159919	442.25	1450.9	42.7028358	-77.1829380	9.797	1.2	274.4	HELD	0.7000	0.78145	0.01000	-
1159969	441.89	1449.8	42.7028358	-77.1829380	9.797	1.2	274.4	HELD	0.7000	0.78145	0.01000	-
1160019	441.72	1449.2	42.7028358	-77.1829380	9.797	1.2	274.4	HELD	0.7000	0.78145	0.01000	-
1160069	441.44	1448.3	42.7028418	-77.1829142	10.573	1.3	274.3	HELD	0.7000	0.78259	0.01000	-
1160119	441.21	1447.5	42.7028418	-77.1829142	10.573	1.3	274.3	HELD	0.7000	0.78259	0.01000	-
1160169	441.11	1447.2	42.7028447	-77.1829015	10.949	1.3	274.3	HELD	0.7000	0.78317	0.01000	-
1160219	441.01	1446.9	42.7028447	-77.1829015	10.949	1.3	274.3	HELD	0.7000	0.78317	0.01000	-
1160270	440.78	1446.1	42.7028447	-77.1829015	10.949	1.3	274.3	HELD	0.7000	0.78317	0.01000	-
1160320	440.67	1445.7	42.7028474	-77.1828883	11.318	1.3	274.2	HELD	0.7000	0.78380	0.01000	-
1160370	440.26	1444.4	42.7028474	-77.1828883	11.318	1.3	274.2	HELD	0.7000	0.78380	0.01000	-
1160420	440.20	1444.2	42.7028512	-77.1828676	11.889	1.3	274.2	HELD	0.7000	0.78418	0.01000	-
1160470	439.74	1442.7	42.7028536	-77.1828531	12.300	1.4	274.2	HELD	0.7000	0.78475	0.01000	-
1160520	439.54	1442.1	42.7028536	-77.1828531	12.300	1.4	274.2	HELD	0.7000	0.78475	0.01000	-
1160570	439.38	1441.5	42.7028536	-77.1828531	12.300	1.4	274.2	HELD	0.7000	0.78475	0.01000	-
1160620	439.03	1440.4	42.7028536	-77.1828531	12.300	1.4	274.2	HELD	0.7000	0.78475	0.01000	-
1160670	438.63	1439.1	42.7028536	-77.1828531	12.300	1.4	274.2	HELD	0.7000	0.78475	0.01000	-
1160720	438.40	1438.3	42.7028577	-77.1828225	13.029	1.4	274.1	HELD	0.7000	0.78564	0.01000	-
1160770	438.33	1438.1	42.7028577	-77.1828225	13.029	1.4	274.1	HELD	0.7000	0.78564	0.01000	-
1160820	438.13	1437.4	42.7028577	-77.1828225	13.029	1.4	274.1	HELD	0.7000	0.78564	0.01000	-
1160870	437.77	1436.2	42.7028577	-77.1828225	13.029	1.4	274.1	HELD	0.7000	0.78564	0.01000	-
1160920	437.53	1435.5	42.7028577	-77.1828225	13.029	1.4	274.1	HELD	0.7000	0.78564	0.01000	-
1160970	437.32	1434.7	42.7028621	-77.1827729	14.070	1.5	274.1	HELD	0.7000	0.78688	0.01000	-
1161020	436.96	1433.6	42.7028621	-77.1827729	14.070	1.5	274.1	HELD	0.7000	0.78688	0.01000	-
1161070	436.50	1432.1	42.7028621	-77.1827729	14.070	1.5	274.1	HELD	0.7000	0.78688	0.01000	-
1161120	436.15	1430.9	42.7028630	-77.1827555	14.374	1.5	274.0	HELD	0.7000	0.78745	0.01000	-
1161170	435.83	1429.9	42.7028630	-77.1827555	14.374	1.5	274.0	HELD	0.7000	0.78745	0.01000	-
1161220	435.48	1428.7	42.7028635	-77.1827376	14.716	1.5	274.0	HELD	0.7000	0.78782	0.01000	-
1161270	435.24	1427.9	42.7028635	-77.1827376	14.716	1.5	274.0	HELD	0.7000	0.78782	0.01000	-
1161320	434.87	1426.7	42.7028635	-77.1827376	14.716	1.5	274.0	HELD	0.7000	0.78782	0.01000	-
1161370	434.50	1425.5	42.7028636	-77.1827103	15.003	1.6	274.0	HELD	0.7000	0.78833	0.01000	-
1161420	434.17	1424.4	42.7028632	-77.1826917	15.224	1.6	274.0	HELD	0.7000	0.78864	0.01000	-
1161470	434.02	1423.9	42.7028632	-77.1826917	15.224	1.6	274.0	HELD	0.7000	0.78864	0.01000	-
1161520	433.47	1422.1	42.7028632	-77.1826917	15.224	1.6	274.0	HELD	0.7000	0.78864	0.01000	-
1161570	433.11	1420.9	42.7028624	-77.1826731	15.309	1.6	274.0	HELD	0.7000	0.78864	0.01000	-
1161620	432.74	1419.7	42.7028624	-77.1826731	15.309	1.6	274.0	HELD	0.7000	0.78864	0.01000	-
1161670	432.54	1419.1	42.7028612	-77.1826543	15.420	1.7	274.0	HELD	0.7000	0.78903	0.01000	-
1161720	432.13	1417.7	42.7028612	-77.1826543	15.420	1.7	274.0	HELD	0.7000	0.78903	0.01000	-
1161770	431.78	1416.6	42.7028595	-77.1826355	15.508	1.7	274.0	HELD	0.7000	0.78938	0.01000	-
1161820	431.45	1415.5	42.7028595	-77.1826355	15.508	1.7	274.0	HELD	0.7000	0.78938	0.01000	-
1161871	431.05	1414.2	42.7028574	-77.1826167	15.561	1.7	274.0	HELD	0.7000	0.78944	0.01000	-
1161921	430.56	1412.6	42.7028548	-77.1825980	15.441	1.8	274.0	HELD	0.7000	0.78950	0.01000	-
1161971	430.23	1411.5	42.7028548	-77.1825980	15.441	1.8	274.0	HELD	0.7000	0.78950	0.01000	-
1162021	429.83	1410.2	42.7028548	-77.1825980	15.441	1.8	274.0	HELD	0.7000	0.78950	0.01000	-
1162071	429.62	1409.5	42.7028517	-77.1825796	15.404	1.8	274.1	HELD	0.7000	0.78961	0.01000	-
1162121	429.25	1408.3	42.7028517	-77.1825796	15.404	1.8	274.1	HELD	0.7000	0.78961	0.01000	-
1162171	429.17	1408.0	42.7028517	-77.1825796	15.404	1.8	274.1	HELD	0.7000	0.78961	0.01000	-
1162221	428.78	1406.7	42.7028517	-77.1825796	15.404	1.8	274.1	HELD	0.7000	0.78961	0.01000	-
1162271	428.49	1405.8	42.7028517	-77.1825796	15.404	1.8	274.1	HELD	0.7000	0.78961	0.01000	-
1162321	428.12	1404.6	42.7028439	-77.1825439	15.136	1.9	274.1	HELD	0.7000	0.79032	0.01000	-
1162371	428.00	1404.2	42.7028367	-77.1825182	14.932	2.0	274.2	HELD	0.7000	0.79002	0.01000	-
1162421	427.53	1402.6	42.7028367	-77.1825182	14.932	2.0	274.2	HELD	0.7000	0.79002	0.01000	-
1162471	427.30	1401.9	42.7028367	-77.1825182	14.932	2.0	274.2	HELD	0.7000	0.79002	0.01000	-
1162521	426.84	1400.4	42.7028314	-77.1825019	14.574	2.0	274.2	HELD	0.7000	0.79015	0.01000	-
1162571	426.64	1399.7	42.7028314	-77.1825019	14.574	2.0	274.2	HELD	0.7000	0.79015	0.01000	-
1162621	426.25	1398.4	42.7028256	-77.1824861	14.379	2.0	274.2	HELD	0.7000	0.79031	0.01000	-
1162671	426.06	1397.8	42.7028256	-77.1824861	14.379	2.0	274.2	HELD	0.7000	0.79031	0.01000	-
1162721	425.68	1396.6	42.7028196	-77.1824708	14.130	2.1	274.3	HELD	0.7000	0.79005	0.01000	-
1162771	425.42	1395.7	42.7028196	-77.1824708	14.130	2.1	274.3	HELD	0.7000	0.79005	0.01000	-
1162821	425.03	1394.4	42.7028132	-77.1824564	13.780	2.1	274.3	HELD	0.7000	0.78994	0.01000	-
1162871	424.75	1393.5	42.7028132	-77.1824564	13.780	2.1	274.3	HELD	0.7000	0.78994	0.01000	-
1162921	424.43	1392.5	42.7028132	-77.1824564	13.780	2.1	274.3	HELD	0.7000	0.78994	0.01000	-
1162971	424.23	1391.8	42.7028132	-77.1824564	13.780	2.1	274.3	HELD	0.7000	0.78994	0.01000	-
1163021	423.94	1390.9	42.7027990	-77.1824300	13.173	2.2	274.4	HELD	0.7000	0.79028	0.01000	-
1163071	423.71	1390.1	42.7027990	-77.1824300	13.173	2.2	274.4	HELD	0.7000	0.79028	0.01000	-
1163121	423.32	1388.8	42.7027914	-77.1824183	12.759	2.3	274.5	HELD	0.7000	0.78998	0.01000	-
1163171	422.96	1387.7	42.7027914	-77.1824183	12.759	2.3	274.5	HELD	0.7000	0.78998	0.01000	-
1163221	422.66	1386.7	42.7027914	-77.1824183	12.759	2.3	274.5	HELD	0.7000	0.78998	0.01000	-
1163271	422.29	1385.5	42.7027836	-77.1824074	12.397	2.3	274.6	HELD	0.7000	0.79014	0.01000	-
1163321	421.99	1384.5	42.7027836	-77.1824074	12.397	2.3	274.6	HELD	0.7000	0.79014	0.01000	-
1163371	421.55	1383.0	42.7027716	-77.1823926	11.865	2.4	274.7	HELD	0.7000	0.78971	0.01000	-
1163421	421.30	1382.2	42.7027716	-77.1823926	11.865	2.4	274.7	HELD	0.7000	0.78971	0.01000	-
1163471	421.03	1381.3	42.7027633	-77.1823838	11.604	2.5	274.7	HELD	0.7000	0.78995	0.01000	-
1163521	420.69	1380.2	42.7027633	-77.1823838	11.604	2.5	274.7	HELD	0.7000	0.78995	0.01000	-
1163571	420.44	1379.4	42.7027551	-77.1823757	11.257	2.5	274.8	HELD	0.7000	0.78953	0.01000	-
1163621	420.21	1378.6	42.7027551	-77.1823757	11.257	2.5	274.8	HELD	0.7000	0.78953	0.01000	-
1163671	420.05	1378.1	42.7027468	-77.1823685	10.872	2.6	274.9	HELD	0.7000	0.78939	0.01000	-
1163721	419.85	1377.4	42.7027468	-77.1823685	10.872	2.6	274.9	HELD	0.7000	0.78939	0.01000	-
1163771	419.40	1376.0	42.7027385	-77.1823620	10.548	2.6	274.9	HELD	0.7000	0.78931	0.01000	-
1163821	419.02	1374.7	42.7027385	-77.1823620	10.548	2.6	274.9	HELD	0.7000	0.78931	0.01000	-
1163871	418.27	1372.3	42.7027303	-77.1823563	10.203	2.7	275.0	HELD	0.7000	0.78883	0.01000	-
1163921	417.76	1370.6	42.7027303	-77.1823563	10.203	2.7	275.0	HELD	0.7000	0.78883	0.01000	-
1163971	417.39	1369.4	42.7027221	-77.1823513	9.901	2.7	275.1	HELD	0.7000	0.78900	0.01000	-
1164021	417.15	1368.6	42.7027221	-77.1823513	9.901	2.7	275.1	HELD	0.7000	0.78900	0.01000	-
1164071	416.70	1367.1	42.7027141	-77.1823468	9.528	2.8	275.2	HELD	0.7000	0.78841	0.01000	-
1164121	416.47	1366.4	42.7027141	-77.1823468	9.528	2.8	275.2	HELD	0.7000	0.78841	0.01000	-
1164171	416.19	1365.4	42.7027061	-77.1823429	9.331	2.8	275.2	HELD	0.7000	0.78857	0.01000	-
1164221	416.07	1365.0	42.7027061	-77.1823429	9.331	2.8	275.2	HELD	0.7000	0.78857	0.01000	-
1164271	415.70	1363.8	42.7027061	-77.1823429	9.331	2.8	275.2	HELD	0.7000	0.78857	0.01000	-
1164321	415.41	1362.9	42.7026982	-77.1823394	9.088	2.8	275.3	HELD	0.7000	0.78787	0.01000	-
1164371	415.08	1361.8	42.7026982	-77.1823394	9.088	2.8	275.3	HELD	0.7000	0.78787	0.01000	-
1164422	414.84	1361.0	42.7026982	-77.1823394	9.088	2.8	275.3	HELD	0.7000	0.78787	0.01000	-
1164472	414.49	1359.8	42.7026982	-77.1823394	9.088	2.8	275.3	HELD	0.7000	0.78787	0.01000	-
